date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
23.08.2019 02:00,23.3,88,3,70 – 80%.,30.0
22.08.2019 23:00,23.3,85,0,70 – 80%.,20.0
22.08.2019 20:00,28.3,59,3,70 – 80%.,
22.08.2019 17:00,33.3,37,6,50%.,
22.08.2019 14:00,32.2,42,4,50%.,
22.08.2019 11:00,28.9,57,5,70 – 80%.,
22.08.2019 08:00,26.1,72,3,70 – 80%.,
22.08.2019 05:00,26.1,74,2,70 – 80%.,
22.08.2019 02:00,26.7,74,3,70 – 80%.,
21.08.2019 23:00,27.2,72,4,20–30%.,
21.08.2019 20:00,26.7,71,4,70 – 80%.,9.0
21.08.2019 17:00,32.2,47,5,70 – 80%.,
21.08.2019 14:00,31.1,54,4,70 – 80%.,
21.08.2019 11:00,30.0,51,6,70 – 80%.,
21.08.2019 08:00,26.1,79,3,70 – 80%.,
21.08.2019 05:00,25.6,82,2,50%.,
21.08.2019 02:00,25.6,82,5,50%.,
20.08.2019 23:00,26.7,64,4,70 – 80%.,
20.08.2019 20:00,27.8,51,5,50%.,
20.08.2019 17:00,31.1,42,5,70 – 80%.,
20.08.2019 14:00,30.0,46,3,70 – 80%.,
20.08.2019 11:00,27.2,51,4,20–30%.,
20.08.2019 08:00,25.0,64,5,50%.,
20.08.2019 05:00,25.6,71,3,70 – 80%.,
20.08.2019 02:00,26.7,71,2,50%.,
19.08.2019 23:00,27.8,65,2,20–30%.,
19.08.2019 20:00,27.2,65,3,70 – 80%.,
19.08.2019 17:00,31.1,43,7,70 – 80%.,
19.08.2019 14:00,32.8,47,5,20–30%.,
19.08.2019 11:00,29.4,65,2,20–30%.,
19.08.2019 08:00,25.0,74,2,20–30%.,
19.08.2019 05:00,24.4,74,2,70 – 80%.,
19.08.2019 02:00,24.4,72,2,50%.,
18.08.2019 23:00,25.0,60,3,70 – 80%.,
18.08.2019 20:00,27.2,77,2,70 – 80%.,11.0
18.08.2019 17:00,30.0,63,7,100%.,
18.08.2019 14:00,32.2,54,5,70 – 80%.,
18.08.2019 11:00,28.3,74,3,70 – 80%.,
18.08.2019 08:00,23.9,88,3,70 – 80%.,
18.08.2019 05:00,23.9,90,3,100%.,
18.08.2019 02:00,24.4,91,4,100%.,4.0
17.08.2019 23:00,25.0,85,3,70 – 80%.,
17.08.2019 20:00,26.7,71,5,70 – 80%.,
17.08.2019 17:00,28.3,70,4,70 – 80%.,
17.08.2019 14:00,28.3,65,5,50%.,
17.08.2019 11:00,25.6,79,4,70 – 80%.,
17.08.2019 08:00,23.3,88,4,100%.,Trace of precipitation
17.08.2019 05:00,22.8,87,3,100%.,Trace of precipitation
17.08.2019 02:00,23.9,84,4,100%.,Trace of precipitation
16.08.2019 23:00,23.9,79,4,100%.,
16.08.2019 20:00,26.7,62,5,70 – 80%.,
16.08.2019 17:00,26.7,64,3,70 – 80%.,
16.08.2019 14:00,25.0,66,4,100%.,
16.08.2019 11:00,23.9,69,4,70 – 80%.,
16.08.2019 08:00,21.7,76,3,70 – 80%.,
16.08.2019 05:00,21.1,84,3,70 – 80%.,
16.08.2019 02:00,21.7,84,5,70 – 80%.,
15.08.2019 23:00,22.2,76,4,70 – 80%.,
15.08.2019 20:00,23.9,66,4,70 – 80%.,
15.08.2019 17:00,28.3,41,4,70 – 80%.,
15.08.2019 14:00,27.8,47,6,50%.,
15.08.2019 11:00,25.0,66,4,20–30%.,
15.08.2019 08:00,23.3,79,4,50%.,
15.08.2019 05:00,22.8,79,3,100%.,
15.08.2019 02:00,22.8,84,3,100%.,
14.08.2019 23:00,24.4,74,3,100%.,
14.08.2019 20:00,24.4,72,4,70 – 80%.,
14.08.2019 17:00,25.6,67,6,100%.,
14.08.2019 14:00,27.8,63,5,70 – 80%.,
14.08.2019 11:00,25.0,71,6,70 – 80%.,
14.08.2019 08:00,22.8,90,5,70 – 80%.,
14.08.2019 05:00,23.3,88,2,100%.,
14.08.2019 02:00,23.9,84,0,100%.,
13.08.2019 23:00,25.0,77,0,100%.,
13.08.2019 20:00,24.4,79,4,70 – 80%.,Trace of precipitation
13.08.2019 17:00,26.7,62,4,100%.,
13.08.2019 14:00,24.4,79,3,100%.,0.3
13.08.2019 11:00,26.1,67,3,100%.,Trace of precipitation
13.08.2019 08:00,25.0,69,4,100%.,0.3
13.08.2019 05:00,24.4,74,5,100%.,0.3
13.08.2019 02:00,26.1,60,4,70 – 80%.,
12.08.2019 23:00,26.7,56,5,70 – 80%.,
12.08.2019 20:00,27.8,51,4,70 – 80%.,
12.08.2019 17:00,30.6,34,5,70 – 80%.,
12.08.2019 14:00,30.0,30,6,50%.,
12.08.2019 11:00,27.2,37,5,20–30%.,
12.08.2019 08:00,23.9,52,2,20–30%.,
12.08.2019 05:00,22.8,53,0,20–30%.,
12.08.2019 02:00,24.4,47,2,20–30%.,
11.08.2019 23:00,25.6,40,3,20–30%.,
11.08.2019 20:00,26.1,41,4,50%.,
11.08.2019 17:00,27.2,34,4,70 – 80%.,
11.08.2019 14:00,26.7,35,3,70 – 80%.,
11.08.2019 11:00,24.4,42,4,50%.,
11.08.2019 08:00,21.1,53,5,20–30%.,
11.08.2019 05:00,20.6,53,4,no clouds,
11.08.2019 02:00,22.2,46,2,20–30%.,
10.08.2019 23:00,23.3,40,4,20–30%.,
10.08.2019 20:00,25.6,39,8,50%.,
10.08.2019 17:00,27.8,31,6,70 – 80%.,
10.08.2019 14:00,27.2,34,8,70 – 80%.,
10.08.2019 11:00,25.6,42,6,20–30%.,
10.08.2019 08:00,21.7,57,5,20–30%.,
10.08.2019 05:00,21.1,57,4,no clouds,
10.08.2019 02:00,23.9,48,4,20–30%.,
09.08.2019 23:00,25.6,42,4,no clouds,
09.08.2019 20:00,27.8,38,6,70 – 80%.,Trace of precipitation
09.08.2019 17:00,26.1,54,3,70 – 80%.,Trace of precipitation
09.08.2019 14:00,25.0,58,8,70 – 80%.,Trace of precipitation
09.08.2019 11:00,26.7,45,4,20–30%.,
09.08.2019 08:00,22.8,66,6,20–30%.,
09.08.2019 05:00,22.8,71,5,no clouds,
09.08.2019 02:00,24.4,67,4,50%.,3.0
08.08.2019 23:00,23.3,74,0,20–30%.,3.0
08.08.2019 20:00,30.0,43,13,70 – 80%.,
08.08.2019 17:00,31.1,42,6,50%.,
08.08.2019 14:00,29.4,48,5,20–30%.,
08.08.2019 11:00,26.1,65,3,20–30%.,
08.08.2019 08:00,22.8,79,4,50%.,
08.08.2019 05:00,21.7,81,3,50%.,
08.08.2019 02:00,21.7,81,4,70 – 80%.,3.0
07.08.2019 23:00,22.2,84,3,100%.,3.0
07.08.2019 20:00,22.2,87,4,100%.,13.0
07.08.2019 17:00,26.1,82,5,100%.,Trace of precipitation
07.08.2019 14:00,28.9,65,8,70 – 80%.,
07.08.2019 11:00,28.3,63,6,50%.,
07.08.2019 08:00,24.4,82,5,70 – 80%.,
07.08.2019 05:00,24.4,79,3,100%.,
07.08.2019 02:00,24.4,77,2,70 – 80%.,
06.08.2019 23:00,25.0,71,4,70 – 80%.,
06.08.2019 20:00,26.1,65,4,70 – 80%.,
06.08.2019 17:00,27.8,60,5,70 – 80%.,
06.08.2019 14:00,27.2,61,3,70 – 80%.,
06.08.2019 11:00,23.9,82,4,100%.,
06.08.2019 08:00,22.2,87,3,100%.,
06.08.2019 05:00,22.2,87,2,70 – 80%.,
06.08.2019 02:00,23.9,79,3,70 – 80%.,
05.08.2019 23:00,24.4,74,3,70 – 80%.,
05.08.2019 20:00,25.6,62,4,70 – 80%.,
05.08.2019 17:00,26.7,42,4,70 – 80%.,
05.08.2019 14:00,25.6,40,6,70 – 80%.,
05.08.2019 11:00,24.4,52,5,70 – 80%.,
05.08.2019 08:00,22.2,57,4,70 – 80%.,
05.08.2019 05:00,22.8,50,5,20–30%.,
05.08.2019 02:00,25.0,64,4,20–30%.,
04.08.2019 23:00,26.1,62,0,70 – 80%.,
04.08.2019 20:00,27.8,51,4,70 – 80%.,
04.08.2019 17:00,30.6,39,5,100%.,
04.08.2019 14:00,29.4,46,2,50%.,
04.08.2019 11:00,27.2,57,2,70 – 80%.,
04.08.2019 08:00,22.8,84,2,50%.,
04.08.2019 05:00,22.2,87,3,50%.,
04.08.2019 02:00,23.3,82,4,70 – 80%.,3.0
03.08.2019 23:00,26.1,74,6,70 – 80%.,
03.08.2019 20:00,27.2,61,6,70 – 80%.,
03.08.2019 17:00,29.4,50,6,50%.,
03.08.2019 14:00,30.0,49,7,70 – 80%.,
03.08.2019 11:00,27.8,53,2,70 – 80%.,
03.08.2019 08:00,25.0,74,3,70 – 80%.,
03.08.2019 05:00,23.9,79,2,50%.,
03.08.2019 02:00,24.4,74,4,70 – 80%.,
02.08.2019 23:00,25.6,69,5,70 – 80%.,
02.08.2019 20:00,26.7,52,5,70 – 80%.,
02.08.2019 17:00,29.4,39,6,70 – 80%.,
02.08.2019 14:00,26.7,60,5,70 – 80%.,
02.08.2019 11:00,24.4,62,4,70 – 80%.,
02.08.2019 08:00,23.3,71,4,70 – 80%.,
02.08.2019 05:00,23.3,74,3,50%.,
02.08.2019 02:00,27.2,44,2,50%.,
01.08.2019 23:00,27.8,34,4,20–30%.,
01.08.2019 20:00,28.9,34,4,70 – 80%.,
01.08.2019 17:00,30.6,34,4,70 – 80%.,
01.08.2019 14:00,30.0,32,3,20–30%.,
01.08.2019 11:00,26.7,51,4,70 – 80%.,
01.08.2019 08:00,23.9,69,3,70 – 80%.,
01.08.2019 05:00,23.3,82,4,70 – 80%.,
01.08.2019 02:00,23.9,76,0,100%.,
31.07.2019 23:00,23.3,76,2,70 – 80%.,
31.07.2019 20:00,23.9,76,3,100%.,15.0
31.07.2019 17:00,22.8,81,5,100%.,6.0
31.07.2019 14:00,31.1,50,0,70 – 80%.,
31.07.2019 11:00,29.4,55,0,70 – 80%.,
31.07.2019 08:00,27.2,62,0,50%.,
31.07.2019 05:00,26.1,65,2,50%.,
31.07.2019 02:00,27.8,55,3,50%.,
30.07.2019 23:00,29.4,51,5,20–30%.,
30.07.2019 20:00,28.9,59,5,20–30%.,Trace of precipitation
30.07.2019 17:00,32.2,47,8,50%.,Trace of precipitation
30.07.2019 14:00,33.9,46,6,50%.,
30.07.2019 11:00,32.2,50,3,20–30%.,
30.07.2019 08:00,28.3,65,3,20–30%.,
30.07.2019 05:00,27.8,63,3,20–30%.,
30.07.2019 02:00,29.4,53,3,50%.,
29.07.2019 23:00,31.7,43,5,70 – 80%.,
29.07.2019 20:00,32.2,47,2,70 – 80%.,
29.07.2019 17:00,32.2,47,8,70 – 80%.,
29.07.2019 14:00,33.3,37,6,50%.,
29.07.2019 11:00,30.0,53,2,20–30%.,
29.07.2019 08:00,27.2,58,3,50%.,
29.07.2019 05:00,25.6,58,0,50%.,
29.07.2019 02:00,25.6,58,0,70 – 80%.,Trace of precipitation
28.07.2019 23:00,30.6,48,4,70 – 80%.,
28.07.2019 20:00,32.2,38,6,50%.,
28.07.2019 17:00,33.3,33,6,20–30%.,
28.07.2019 14:00,32.8,34,6,20–30%.,
28.07.2019 11:00,29.4,51,0,20–30%.,
28.07.2019 08:00,25.6,64,5,20–30%.,
28.07.2019 05:00,24.4,67,4,50%.,
28.07.2019 02:00,25.0,60,5,no clouds,
27.07.2019 23:00,26.1,60,4,20–30%.,
27.07.2019 20:00,26.1,60,7,20–30%.,
27.07.2019 17:00,28.3,49,6,50%.,
27.07.2019 14:00,28.9,53,6,70 – 80%.,
27.07.2019 11:00,29.4,40,4,70 – 80%.,
27.07.2019 08:00,25.6,56,2,20–30%.,
27.07.2019 05:00,23.9,64,0,20–30%.,
27.07.2019 02:00,25.0,64,3,20–30%.,
26.07.2019 23:00,25.6,58,4,20–30%.,
26.07.2019 20:00,27.8,40,5,20–30%.,
26.07.2019 17:00,30.0,36,3,50%.,
26.07.2019 14:00,29.4,36,3,50%.,
26.07.2019 11:00,27.8,46,4,20–30%.,
26.07.2019 08:00,23.3,67,2,20–30%.,
26.07.2019 05:00,22.2,82,2,20–30%.,
26.07.2019 02:00,25.0,56,0,no clouds,
25.07.2019 23:00,25.6,60,2,20–30%.,
25.07.2019 20:00,26.7,39,3,20–30%.,
25.07.2019 17:00,29.4,31,5,50%.,
25.07.2019 14:00,28.3,38,3,70 – 80%.,
25.07.2019 11:00,26.1,49,4,20–30%.,
25.07.2019 08:00,23.3,57,4,50%.,
25.07.2019 05:00,22.8,69,2,70 – 80%.,
25.07.2019 02:00,24.4,64,0,50%.,
24.07.2019 23:00,25.0,60,3,50%.,
24.07.2019 20:00,27.8,33,3,50%.,
24.07.2019 17:00,28.9,38,4,70 – 80%.,
24.07.2019 14:00,27.2,51,3,70 – 80%.,
24.07.2019 11:00,25.0,62,4,70 – 80%.,
24.07.2019 08:00,22.2,79,3,70 – 80%.,0.5
24.07.2019 05:00,21.1,84,2,70 – 80%.,0.5
24.07.2019 02:00,21.1,82,2,100%.,Trace of precipitation
23.07.2019 23:00,21.1,84,2,100%.,Trace of precipitation
23.07.2019 20:00,21.7,79,5,100%.,Trace of precipitation
23.07.2019 17:00,22.8,71,4,100%.,Trace of precipitation
23.07.2019 14:00,22.8,69,4,100%.,Trace of precipitation
23.07.2019 11:00,21.1,76,6,100%.,Trace of precipitation
23.07.2019 08:00,20.0,90,5,100%.,13.0
23.07.2019 05:00,21.1,90,6,100%.,4.0
23.07.2019 02:00,24.4,88,0,100%.,3.0
22.07.2019 23:00,25.0,85,3,100%.,2.0
22.07.2019 20:00,23.3,91,4,100%.,29.0
22.07.2019 17:00,30.6,63,3,70 – 80%.,0.5
22.07.2019 14:00,31.7,52,5,50%.,
22.07.2019 11:00,29.4,55,5,70 – 80%.,
22.07.2019 08:00,26.7,67,4,70 – 80%.,
22.07.2019 05:00,27.2,65,2,70 – 80%.,
22.07.2019 02:00,27.8,67,4,100%.,Trace of precipitation
21.07.2019 23:00,29.4,57,7,70 – 80%.,
21.07.2019 20:00,31.1,61,2,70 – 80%.,0.3
21.07.2019 17:00,36.7,39,7,50%.,
21.07.2019 14:00,36.7,40,7,50%.,
21.07.2019 11:00,32.2,54,5,50%.,
21.07.2019 08:00,31.1,57,5,50%.,
21.07.2019 05:00,30.0,63,0,no clouds,
21.07.2019 02:00,31.7,57,3,20–30%.,
20.07.2019 23:00,33.3,52,5,50%.,
20.07.2019 20:00,35.0,43,7,70 – 80%.,
20.07.2019 17:00,36.7,38,8,70 – 80%.,
20.07.2019 14:00,36.7,39,5,70 – 80%.,
20.07.2019 11:00,32.8,54,3,70 – 80%.,
20.07.2019 08:00,30.6,61,3,70 – 80%.,
20.07.2019 05:00,29.4,63,3,20–30%.,
20.07.2019 02:00,30.6,55,5,50%.,
19.07.2019 23:00,32.2,59,5,50%.,
19.07.2019 20:00,33.9,52,6,70 – 80%.,
19.07.2019 17:00,32.8,57,5,100%.,
19.07.2019 14:00,31.1,61,5,50%.,
19.07.2019 11:00,27.8,67,3,50%.,
19.07.2019 08:00,23.9,79,2,70 – 80%.,
19.07.2019 05:00,21.7,87,2,100%.,
19.07.2019 02:00,21.7,87,4,100%.,Trace of precipitation
18.07.2019 23:00,22.8,84,5,100%.,Trace of precipitation
18.07.2019 20:00,22.2,84,5,100%.,Trace of precipitation
18.07.2019 17:00,24.4,85,5,100%.,Trace of precipitation
18.07.2019 14:00,24.4,85,6,100%.,8.0
18.07.2019 11:00,24.4,88,3,100%.,8.0
18.07.2019 08:00,24.4,88,3,100%.,0.5
18.07.2019 05:00,24.4,88,2,100%.,0.5
18.07.2019 02:00,24.4,88,2,100%.,68.0
17.07.2019 23:00,23.3,91,3,100%.,63.0
17.07.2019 20:00,30.6,59,6,70 – 80%.,
17.07.2019 17:00,33.9,52,6,70 – 80%.,
17.07.2019 14:00,33.3,54,6,70 – 80%.,
17.07.2019 11:00,32.8,56,5,50%.,
17.07.2019 08:00,28.3,70,4,70 – 80%.,
17.07.2019 05:00,28.3,55,2,70 – 80%.,
17.07.2019 02:00,28.3,59,4,70 – 80%.,
16.07.2019 23:00,30.0,55,5,50%.,
16.07.2019 20:00,30.0,53,6,70 – 80%.,
16.07.2019 17:00,32.8,41,7,70 – 80%.,
16.07.2019 14:00,33.3,32,6,50%.,
16.07.2019 11:00,30.0,37,5,50%.,
16.07.2019 08:00,25.0,50,2,50%.,
16.07.2019 05:00,23.3,60,2,70 – 80%.,
16.07.2019 02:00,23.9,60,0,50%.,
15.07.2019 23:00,28.3,43,4,100%.,
15.07.2019 20:00,29.4,37,4,70 – 80%.,
15.07.2019 17:00,31.1,28,4,20–30%.,
15.07.2019 14:00,29.4,33,4,20–30%.,
15.07.2019 11:00,26.7,41,3,70 – 80%.,
15.07.2019 08:00,23.9,55,2,50%.,
15.07.2019 05:00,22.8,57,3,50%.,
15.07.2019 02:00,25.0,47,4,70 – 80%.,
14.07.2019 23:00,27.2,42,6,20–30%.,
14.07.2019 20:00,29.4,36,8,20–30%.,
14.07.2019 17:00,31.1,33,8,50%.,
14.07.2019 14:00,32.8,35,6,70 – 80%.,
14.07.2019 11:00,29.4,50,4,50%.,
14.07.2019 08:00,27.8,49,4,20–30%.,
14.07.2019 05:00,26.7,52,2,no clouds,
14.07.2019 02:00,27.8,49,2,no clouds,
13.07.2019 23:00,28.9,48,4,no clouds,
13.07.2019 20:00,28.3,57,4,no clouds,
13.07.2019 17:00,31.7,38,5,20–30%.,
13.07.2019 14:00,30.0,42,5,20–30%.,
13.07.2019 11:00,27.2,47,4,50%.,
13.07.2019 08:00,23.9,64,3,20–30%.,
13.07.2019 05:00,22.2,71,4,20–30%.,
13.07.2019 02:00,23.9,64,5,no clouds,
12.07.2019 23:00,25.0,60,4,no clouds,
12.07.2019 20:00,28.3,41,7,20–30%.,
12.07.2019 17:00,29.4,46,7,70 – 80%.,
12.07.2019 14:00,31.1,43,6,50%.,
12.07.2019 11:00,27.2,65,5,70 – 80%.,
12.07.2019 08:00,25.0,74,4,20–30%.,
12.07.2019 05:00,23.3,82,5,100%.,
12.07.2019 02:00,23.9,88,0,100%.,13.0
11.07.2019 23:00,24.4,88,3,100%.,12.0
11.07.2019 20:00,25.0,88,5,70 – 80%.,5.0
11.07.2019 17:00,25.6,85,5,100%.,4.0
11.07.2019 14:00,28.3,61,8,70 – 80%.,
11.07.2019 11:00,29.4,45,6,70 – 80%.,
11.07.2019 08:00,26.1,45,4,50%.,
11.07.2019 05:00,25.0,62,4,50%.,
11.07.2019 02:00,26.7,58,4,100%.,
10.07.2019 23:00,27.8,63,4,50%.,
10.07.2019 20:00,30.0,51,4,50%.,
10.07.2019 17:00,31.7,45,6,70 – 80%.,
10.07.2019 14:00,31.7,35,0,70 – 80%.,
10.07.2019 11:00,28.9,49,3,70 – 80%.,
10.07.2019 08:00,25.0,62,2,70 – 80%.,
10.07.2019 05:00,24.4,72,0,70 – 80%.,
10.07.2019 02:00,26.7,62,0,50%.,
09.07.2019 23:00,27.8,56,3,50%.,
09.07.2019 20:00,29.4,36,2,50%.,
09.07.2019 17:00,31.1,34,5,50%.,
09.07.2019 14:00,30.0,35,5,20–30%.,
09.07.2019 11:00,28.3,44,4,20–30%.,
09.07.2019 08:00,23.3,74,2,no clouds,
09.07.2019 05:00,22.8,76,3,20–30%.,
09.07.2019 02:00,23.3,69,0,no clouds,
08.07.2019 23:00,24.4,52,2,20–30%.,
08.07.2019 20:00,25.6,50,2,70 – 80%.,
08.07.2019 17:00,26.7,47,0,70 – 80%.,
08.07.2019 14:00,25.0,56,4,70 – 80%.,0.5
08.07.2019 11:00,22.2,66,2,100%.,0.5
08.07.2019 08:00,21.1,79,3,100%.,Trace of precipitation
08.07.2019 05:00,22.2,73,3,50%.,
08.07.2019 02:00,23.3,69,3,70 – 80%.,
07.07.2019 23:00,23.3,67,3,70 – 80%.,
07.07.2019 20:00,26.1,52,5,50%.,
07.07.2019 17:00,27.8,51,6,50%.,
07.07.2019 14:00,28.3,53,5,70 – 80%.,
07.07.2019 11:00,26.7,60,7,70 – 80%.,
07.07.2019 08:00,24.4,74,4,70 – 80%.,
07.07.2019 05:00,24.4,77,3,70 – 80%.,
07.07.2019 02:00,25.6,74,4,70 – 80%.,Trace of precipitation
06.07.2019 23:00,25.0,74,3,100%.,Trace of precipitation
06.07.2019 20:00,26.7,64,2,70 – 80%.,Trace of precipitation
06.07.2019 17:00,30.6,53,5,70 – 80%.,
06.07.2019 14:00,31.7,53,7,70 – 80%.,
06.07.2019 11:00,30.6,61,3,70 – 80%.,
06.07.2019 08:00,27.2,77,4,70 – 80%.,
06.07.2019 05:00,26.1,82,4,50%.,
06.07.2019 02:00,26.7,79,4,100%.,
05.07.2019 23:00,26.1,82,4,100%.,
05.07.2019 20:00,26.7,76,4,100%.,
05.07.2019 17:00,28.9,63,7,70 – 80%.,
05.07.2019 14:00,27.8,63,2,70 – 80%.,
05.07.2019 11:00,26.7,64,3,70 – 80%.,
05.07.2019 08:00,23.9,76,3,70 – 80%.,
05.07.2019 05:00,22.2,84,4,70 – 80%.,
05.07.2019 02:00,23.9,82,3,70 – 80%.,
04.07.2019 23:00,25.0,71,3,70 – 80%.,
04.07.2019 20:00,27.2,58,5,70 – 80%.,
04.07.2019 17:00,32.2,31,5,20–30%.,
04.07.2019 14:00,32.2,34,5,20–30%.,
04.07.2019 11:00,29.4,55,4,20–30%.,
04.07.2019 08:00,24.4,74,3,20–30%.,
04.07.2019 05:00,21.7,84,2,20–30%.,
04.07.2019 02:00,22.8,81,2,50%.,
03.07.2019 23:00,27.2,61,4,20–30%.,
03.07.2019 20:00,29.4,53,3,50%.,
03.07.2019 17:00,28.3,53,4,70 – 80%.,
03.07.2019 14:00,30.0,53,0,70 – 80%.,
03.07.2019 11:00,27.8,58,4,70 – 80%.,
03.07.2019 08:00,26.7,62,3,50%.,Trace of precipitation
03.07.2019 05:00,25.0,66,3,50%.,Trace of precipitation
03.07.2019 02:00,26.7,60,5,100%.,0.3
02.07.2019 23:00,26.1,62,0,100%.,0.3
02.07.2019 20:00,30.0,48,6,70 – 80%.,
02.07.2019 17:00,31.1,43,2,50%.,
02.07.2019 14:00,28.3,43,6,100%.,
02.07.2019 11:00,28.9,43,2,50%.,
02.07.2019 08:00,25.6,48,4,20–30%.,
02.07.2019 05:00,24.4,54,4,20–30%.,
02.07.2019 02:00,25.0,50,2,50%.,
01.07.2019 23:00,27.8,38,6,50%.,
01.07.2019 20:00,28.9,34,3,70 – 80%.,
01.07.2019 17:00,30.0,30,4,20–30%.,
01.07.2019 14:00,28.9,33,4,20–30%.,
01.07.2019 11:00,25.6,45,5,no clouds,
01.07.2019 08:00,21.1,61,2,no clouds,
01.07.2019 05:00,20.0,63,4,no clouds,
01.07.2019 02:00,21.1,57,5,no clouds,
30.06.2019 23:00,22.8,51,6,50%.,
30.06.2019 20:00,25.6,45,6,70 – 80%.,0.5
30.06.2019 17:00,26.7,35,8,50%.,0.5
30.06.2019 14:00,28.3,36,8,70 – 80%.,
30.06.2019 11:00,27.2,47,5,70 – 80%.,
30.06.2019 08:00,24.4,67,5,20–30%.,
30.06.2019 05:00,23.9,71,4,50%.,
30.06.2019 02:00,24.4,74,6,70 – 80%.,
29.06.2019 23:00,24.4,72,5,100%.,
29.06.2019 20:00,26.1,62,6,70 – 80%.,1.0
29.06.2019 17:00,33.3,36,6,70 – 80%.,
29.06.2019 14:00,32.8,34,7,70 – 80%.,
29.06.2019 11:00,29.4,53,4,70 – 80%.,
29.06.2019 08:00,26.7,64,4,70 – 80%.,
29.06.2019 05:00,25.6,67,3,20–30%.,
29.06.2019 02:00,26.1,58,4,20–30%.,
28.06.2019 23:00,27.8,41,4,50%.,
28.06.2019 20:00,29.4,39,4,70 – 80%.,
28.06.2019 17:00,32.2,32,3,50%.,
28.06.2019 14:00,31.1,31,2,70 – 80%.,
28.06.2019 11:00,29.4,36,4,70 – 80%.,
28.06.2019 08:00,26.7,44,0,70 – 80%.,
28.06.2019 05:00,23.3,57,2,50%.,
28.06.2019 02:00,25.0,52,0,20–30%.,
27.06.2019 23:00,27.8,40,4,20–30%.,
27.06.2019 20:00,29.4,31,5,50%.,
27.06.2019 17:00,31.7,30,5,50%.,
27.06.2019 14:00,31.1,29,4,50%.,
27.06.2019 11:00,28.9,44,4,50%.,
27.06.2019 08:00,26.1,54,2,70 – 80%.,
27.06.2019 05:00,22.8,74,0,20–30%.,
27.06.2019 02:00,25.6,62,3,20–30%.,
26.06.2019 23:00,26.7,60,4,50%.,
26.06.2019 20:00,30.6,36,3,70 – 80%.,
26.06.2019 17:00,31.7,30,5,20–30%.,
26.06.2019 14:00,30.0,31,3,20–30%.,
26.06.2019 11:00,27.2,47,3,20–30%.,
26.06.2019 08:00,23.9,69,2,20–30%.,
26.06.2019 05:00,21.7,94,3,50%.,
26.06.2019 02:00,21.1,93,4,Sky obscured by fog and/or other meteorological phenomena.,
25.06.2019 23:00,25.0,79,3,20–30%.,
25.06.2019 20:00,27.8,67,4,70 – 80%.,
25.06.2019 17:00,28.9,61,3,70 – 80%.,
25.06.2019 14:00,26.7,74,2,100%.,0.8
25.06.2019 11:00,22.8,94,3,100%.,0.8
25.06.2019 08:00,22.8,90,2,100%.,10.0
25.06.2019 05:00,22.8,84,4,100%.,
25.06.2019 02:00,23.3,76,3,100%.,
24.06.2019 23:00,24.4,69,3,70 – 80%.,
24.06.2019 20:00,26.1,58,4,70 – 80%.,
24.06.2019 17:00,28.3,40,5,70 – 80%.,
24.06.2019 14:00,29.4,31,3,70 – 80%.,
24.06.2019 11:00,27.2,32,2,70 – 80%.,
24.06.2019 08:00,23.3,48,2,20–30%.,
24.06.2019 05:00,21.7,57,2,20–30%.,
24.06.2019 02:00,23.3,50,3,20–30%.,
23.06.2019 23:00,26.7,37,5,20–30%.,
23.06.2019 20:00,28.9,31,5,20–30%.,
23.06.2019 17:00,29.4,29,5,70 – 80%.,
23.06.2019 14:00,27.8,33,4,50%.,
23.06.2019 11:00,25.0,39,5,50%.,
23.06.2019 08:00,20.6,53,6,50%.,
23.06.2019 05:00,20.0,53,4,no clouds,
23.06.2019 02:00,21.1,49,5,no clouds,
22.06.2019 23:00,22.8,43,6,no clouds,
22.06.2019 20:00,25.6,32,5,20–30%.,
22.06.2019 17:00,26.1,32,7,70 – 80%.,
22.06.2019 14:00,26.1,31,7,70 – 80%.,
22.06.2019 11:00,23.3,40,8,70 – 80%.,
22.06.2019 08:00,18.9,59,7,50%.,
22.06.2019 05:00,17.8,63,6,20–30%.,
22.06.2019 02:00,18.9,54,7,no clouds,
21.06.2019 23:00,20.6,51,5,no clouds,
21.06.2019 20:00,23.9,41,6,20–30%.,
21.06.2019 17:00,25.0,39,10,70 – 80%.,
21.06.2019 14:00,21.1,66,7,70 – 80%.,4.0
21.06.2019 11:00,18.9,84,8,100%.,4.0
21.06.2019 08:00,20.0,90,3,100%.,10.0
21.06.2019 05:00,20.6,90,2,100%.,Trace of precipitation
21.06.2019 02:00,22.8,81,3,100%.,0.5
20.06.2019 23:00,23.3,91,4,100%.,0.5
20.06.2019 20:00,22.8,87,4,70 – 80%.,22.0
20.06.2019 17:00,22.2,94,4,100%.,7.0
20.06.2019 14:00,23.9,84,5,70 – 80%.,Trace of precipitation
20.06.2019 11:00,18.3,100,3,100%.,Trace of precipitation
20.06.2019 08:00,17.2,100,3,Sky obscured by fog and/or other meteorological phenomena.,0.8
20.06.2019 05:00,17.2,100,5,100%.,0.3
20.06.2019 02:00,17.8,96,5,100%.,0.3
19.06.2019 23:00,18.9,96,4,100%.,Trace of precipitation
19.06.2019 20:00,19.4,97,3,100%.,1.0
19.06.2019 17:00,20.6,87,4,100%.,1.0
19.06.2019 14:00,21.7,79,4,100%.,Trace of precipitation
19.06.2019 11:00,21.1,84,5,100%.,Trace of precipitation
